Step,Susceptible,Infected,Removed,R0,Viral Load Tree,Incidence,Recovery,Days,Incidence Sum,Incidence Days
0,999,1,0,0,{},,,0.0,0.0,0
1,999,1,0,0,{},-0.0,0.0,0.03333333333333333,0.0,1
2,999,1,0,0,{},-0.0,0.0,0.06666666666666667,0.0,2
3,999,1,0,0,{},-0.0,0.0,0.1,0.0,3
4,999,1,0,0,{},-0.0,0.0,0.13333333333333333,1.0,4
5,999,1,0,0,{},-0.0,0.0,0.16666666666666666,1.0,5
6,999,1,0,0,{},-0.0,0.0,0.2,0.0,6
7,999,1,0,0,{},-0.0,0.0,0.23333333333333334,0.0,7
8,999,1,0,0,{},-0.0,0.0,0.26666666666666666,1.0,8
9,999,1,0,0,{},-0.0,0.0,0.3,1.0,9
10,999,1,0,0,{},-0.0,0.0,0.3333333333333333,3.0,10
11,999,1,0,0,{},-0.0,0.0,0.36666666666666664,1.0,11
12,999,1,0,0,{},-0.0,0.0,0.4,0.0,12
13,999,1,0,0,{},-0.0,0.0,0.43333333333333335,1.0,13
14,999,1,0,0,{},-0.0,0.0,0.4666666666666667,0.0,14
15,999,1,0,0,{},-0.0,0.0,0.5,0.0,15
16,999,1,0,0,{},-0.0,0.0,0.5333333333333333,2.0,16
17,999,1,0,0,{},-0.0,0.0,0.5666666666666667,0.0,17
18,999,1,0,0,{},-0.0,0.0,0.6,0.0,18
19,999,1,0,0,{},-0.0,0.0,0.6333333333333333,0.0,19
20,999,1,0,0,{},-0.0,0.0,0.6666666666666666,1.0,20
21,999,1,0,0,{},-0.0,0.0,0.7,2.0,21
22,999,1,0,0,{},-0.0,0.0,0.7333333333333333,0.0,22
23,999,1,0,0,{},-0.0,0.0,0.7666666666666667,1.0,23
24,999,1,0,0,{},-0.0,0.0,0.8,1.0,24
25,999,1,0,0,{},-0.0,0.0,0.8333333333333334,0.0,25
26,999,1,0,0,{},-0.0,0.0,0.8666666666666667,0.0,26
27,999,1,0,0,{},-0.0,0.0,0.9,0.0,27
28,999,1,0,0,{},-0.0,0.0,0.9333333333333333,1.0,28
29,999,1,0,0,{},-0.0,0.0,0.9666666666666667,3.0,29
30,999,1,0,0,{},-0.0,0.0,1.0,2.0,30
31,999,1,0,0,{},-0.0,0.0,1.0333333333333334,1.0,31
32,999,1,0,0,{},-0.0,0.0,1.0666666666666667,0.0,32
33,999,1,0,0,{},-0.0,0.0,1.1,2.0,33
34,999,1,0,0,{},-0.0,0.0,1.1333333333333333,2.0,34
35,999,1,0,0,{},-0.0,0.0,1.1666666666666667,2.0,35
36,999,1,0,0,{},-0.0,0.0,1.2,3.0,36
37,999,1,0,0,{},-0.0,0.0,1.2333333333333334,2.0,37
38,999,1,0,0,{},-0.0,0.0,1.2666666666666666,1.0,38
39,999,1,0,0,{},-0.0,0.0,1.3,1.0,39
40,999,1,0,0,{},-0.0,0.0,1.3333333333333333,3.0,40
41,999,1,0,0,{},-0.0,0.0,1.3666666666666667,4.0,41
42,999,1,0,0,{},-0.0,0.0,1.4,4.0,42
43,999,1,0,0,{},-0.0,0.0,1.4333333333333333,4.0,43
44,999,1,0,0,{},-0.0,0.0,1.4666666666666666,2.0,44
45,999,1,0,0,{},-0.0,0.0,1.5,2.0,45
46,999,1,0,0,{},-0.0,0.0,1.5333333333333334,1.0,46
47,999,1,0,0,{},-0.0,0.0,1.5666666666666667,4.0,47
48,999,1,0,0,{},-0.0,0.0,1.6,4.0,48
49,999,1,0,0,{},-0.0,0.0,1.6333333333333333,5.0,49
50,999,1,0,0,{},-0.0,0.0,1.6666666666666667,7.0,50
51,999,1,0,0,{},-0.0,0.0,1.7,2.0,51
52,999,1,0,0,{},-0.0,0.0,1.7333333333333334,11.0,52
53,999,1,0,0,{},-0.0,0.0,1.7666666666666666,5.0,53
54,999,1,0,0,{},-0.0,0.0,1.8,5.0,54
55,999,1,0,0,{},-0.0,0.0,1.8333333333333333,3.0,55
56,999,1,0,0,{},-0.0,0.0,1.8666666666666667,7.0,56
57,999,1,0,0,{},-0.0,0.0,1.9,8.0,57
58,999,1,0,0,{},-0.0,0.0,1.9333333333333333,7.0,58
59,999,1,0,0,{},-0.0,0.0,1.9666666666666666,7.0,59
60,999,1,0,0,{},-0.0,0.0,2.0,6.0,60
61,999,1,0,0,{},-0.0,0.0,2.033333333333333,3.0,61
62,999,1,0,0,{},-0.0,0.0,2.066666666666667,8.0,62
63,999,1,0,0,{},-0.0,0.0,2.1,7.0,63
64,999,1,0,0,{},-0.0,0.0,2.1333333333333333,13.0,64
65,999,1,0,0,{},-0.0,0.0,2.1666666666666665,3.0,65
66,999,1,0,0,{},-0.0,0.0,2.2,3.0,66
67,999,1,0,0,{},-0.0,0.0,2.2333333333333334,6.0,67
68,999,1,0,0,{},-0.0,0.0,2.2666666666666666,6.0,68
69,999,1,0,0,{},-0.0,0.0,2.3,5.0,69
70,999,1,0,0,{},-0.0,0.0,2.3333333333333335,8.0,70
71,999,1,0,0,{},-0.0,0.0,2.3666666666666667,15.0,71
72,999,1,0,0,{},-0.0,0.0,2.4,5.0,72
73,999,1,0,0,{},-0.0,0.0,2.433333333333333,6.0,73
74,999,1,0,0,{},-0.0,0.0,2.466666666666667,4.0,74
75,999,1,0,0,{},-0.0,0.0,2.5,5.0,75
76,999,1,0,0,{},-0.0,0.0,2.533333333333333,7.0,76
77,999,1,0,0,{},-0.0,0.0,2.566666666666667,5.0,77
78,999,1,0,0,{},-0.0,0.0,2.6,11.0,78
79,999,1,0,0,{},-0.0,0.0,2.6333333333333333,9.0,79
80,999,1,0,0,{},-0.0,0.0,2.6666666666666665,7.0,80
81,999,1,0,0,{},-0.0,0.0,2.7,4.0,81
82,999,1,0,0,{},-0.0,0.0,2.7333333333333334,9.0,82
83,999,1,0,0,{},-0.0,0.0,2.7666666666666666,7.0,83
84,999,1,0,0,{},-0.0,0.0,2.8,7.0,84
85,999,1,0,0,{},-0.0,0.0,2.8333333333333335,2.0,85
86,999,1,0,0,{},-0.0,0.0,2.8666666666666667,4.0,86
87,999,1,0,0,{},-0.0,0.0,2.9,9.0,87
88,999,1,0,0,{},-0.0,0.0,2.933333333333333,2.0,88
89,999,1,0,0,{},-0.0,0.0,2.966666666666667,9.0,89
90,999,1,0,0,{},-0.0,0.0,3.0,4.0,90
91,999,1,0,0,{},-0.0,0.0,3.033333333333333,3.0,91
92,999,1,0,0,{},-0.0,0.0,3.066666666666667,1.0,92
93,999,1,0,0,{},-0.0,0.0,3.1,1.0,93
94,999,1,0,0,{},-0.0,0.0,3.1333333333333333,5.0,94
95,999,1,0,0,{},-0.0,0.0,3.1666666666666665,3.0,95
96,999,1,0,0,{},-0.0,0.0,3.2,5.0,96
97,999,1,0,0,{},-0.0,0.0,3.2333333333333334,2.0,97
98,999,1,0,0,{},-0.0,0.0,3.2666666666666666,2.0,98
99,999,1,0,0,{},-0.0,0.0,3.3,2.0,99
100,999,1,0,0,{},-0.0,0.0,3.3333333333333335,2.0,100
101,999,1,0,0,{},-0.0,0.0,3.3666666666666667,3.0,101
102,999,1,0,0,{},-0.0,0.0,3.4,3.0,102
103,999,1,0,0,{},-0.0,0.0,3.433333333333333,2.0,103
104,999,1,0,0,{},-0.0,0.0,3.466666666666667,0.0,104
105,999,1,0,0,{},-0.0,0.0,3.5,4.0,105
106,999,1,0,0,{},-0.0,0.0,3.533333333333333,1.0,106
107,999,1,0,0,{},-0.0,0.0,3.566666666666667,0.0,107
108,999,1,0,0,{},-0.0,0.0,3.6,0.0,108
109,999,1,0,0,{},-0.0,0.0,3.6333333333333333,0.0,109
110,999,1,0,0,{},-0.0,0.0,3.6666666666666665,2.0,110
111,999,1,0,0,{},-0.0,0.0,3.7,1.0,111
112,999,1,0,0,{},-0.0,0.0,3.7333333333333334,0.0,112
113,999,1,0,0,{},-0.0,0.0,3.7666666666666666,1.0,113
114,999,1,0,0,{},-0.0,0.0,3.8,1.0,114
115,999,1,0,0,{},-0.0,0.0,3.8333333333333335,0.0,115
116,999,1,0,0,{},-0.0,0.0,3.8666666666666667,0.0,116
